timestamp,venue_id,venue_name,city,venue_type,venue_lat,venue_lng,live_available,live_busyness,normal_busyness,busyness_delta
2026-06-28T08:40:32.781184+00:00,ven_594e746b55567851727442526330776c6a6d51615778664a496843,Mimi,Mechelen,COFFEE,51.0233542,4.4821945,False,,,
2026-06-28T08:40:32.781184+00:00,ven_7344392d3535754d727137526330776c446f52706b374b4a496843,Lidl,Mechelen,SUPERMARKET,51.04047,4.45942,False,,,
2026-06-28T08:40:32.781184+00:00,ven_5167474475307275703531526330776c6a4d55327751524a496843,Saint Rumbold's Cathedral,Mechelen,CHURCH,51.0288042,4.4777973,False,,,
2026-06-28T08:40:32.781184+00:00,ven_495f4949576a7a61746949526330776c6e3864704e375a4a496843,Grote Markt,Mechelen,OTHER,51.0281204,4.4805126,True,5,10,-5
2026-06-28T08:40:32.781184+00:00,ven_385758534945655963662d526330776c766e74776b77424a496843,Rosco Coffee & more,Mechelen,COFFEE,51.0273688,4.480965,False,,,
2026-06-28T08:40:32.781184+00:00,ven_5538515943727857676151526330776c6e38584d5277394a496843,HEMA,Mechelen,SHOPPING_CENTER,51.0267354,4.4808563,False,,,
2026-06-28T08:40:32.781184+00:00,ven_6f61526d2d515150797453526330776c543966666b64704a496843,Coffice,Mechelen,COFFEE,51.0266177,4.4787675,True,15,50,-35
2026-06-28T08:40:32.781184+00:00,ven_416e476435424652367563526330776c6e734c4e43586a4a496843,Torfs,Mechelen,SHOPPING,51.0263147,4.4785005,False,,,
2026-06-28T08:40:32.781184+00:00,ven_735a502d51636237764c74526330776c6e634a5056636d4a496843,Le Pain Quotidien,Mechelen,RESTAURANT,51.0265884,4.4787325,True,25,50,-25
2026-06-28T08:40:32.781184+00:00,ven_416f7a6f434d657a6d3474526330776c6638566a682d434a496843,Bakkerij Atlas,Mechelen,BAKERY,51.0386837,4.4799569,True,25,60,-35
2026-06-28T09:40:33.827745+00:00,ven_3439594f74754357745555526355775a5a4f535a482d754a496843,'t Hoekske,Heist-op-den-Berg,BEER,51.0753,4.727,True,35,85,-50
2026-06-28T09:40:33.827745+00:00,ven_3032585955325a44424645526355775a427444496a34364a496843,ALDI,Heist-op-den-Berg,SHOPPING,51.0697,4.7348,False,,,
2026-06-28T09:40:33.827745+00:00,ven_38326c7559424753424f2d526355775a3164754e4a615a4a496843,Staminee The Living,Heist-op-den-Berg,CAFE,51.0775,4.7214,True,5,100,-95
2026-06-28T09:40:33.827745+00:00,ven_776579784a6f697448492d526355775a5a4f4f784258524a496843,'t Pleintje,Heist-op-den-Berg,BEER,51.0749,4.727,True,25,100,-75
2026-06-28T09:40:33.827745+00:00,ven_51746135563255664b5271526355775a78746a2d7a546d4a496843,Theatercafé Het 3de Bedrijf,Heist-op-den-Berg,RESTAURANT,51.0761,4.7174,True,15,45,-30
2026-06-28T09:40:33.827745+00:00,ven_55456c466e72456b786747526355775a786437364633504a496843,Punch,Heist-op-den-Berg,RESTAURANT,51.0759,4.7183,True,35,60,-25
2026-06-28T09:40:33.827745+00:00,ven_7764476568304264307061526355775a314e667a5952314a496843,Domino's,Heist-op-den-Berg,PIZZA_RESTAURANT,51.0761,4.723,True,65,35,30
2026-06-28T09:40:33.827745+00:00,ven_6b3979673436346d627131526355775a78456d7274367a4a496843,Belchicken,Heist-op-den-Berg,FAST_FOOD,51.0764,4.7208,False,,,
2026-06-28T09:40:33.827745+00:00,ven_457334345570636c34616b526355775a78395a4f5253694a496843,Carrefour market,Heist-op-den-Berg,SUPERMARKET,51.077,4.7186,True,20,60,-40
2026-06-28T09:40:33.827745+00:00,ven_675175417454594e4d5464526355775a642d6c327a35344a496843,Hema,Heist-op-den-Berg,SHOPPING_CENTER,51.0752,4.7259,False,,,
2026-06-28T09:40:33.827745+00:00,ven_63584a33535a386876304152634578434944753752634e4a496843,Carré Confituur,Brecht,BREAKFAST_RESTAURANT,51.3509098,4.6430454,False,,,
2026-06-28T09:40:33.827745+00:00,ven_6f686f63526b39454a527a52635577535a6b62355f586d4a496843,De Repertoire,Herentals,RESTAURANT,51.1886606,4.8331029,False,,,
2026-06-28T09:40:33.827745+00:00,ven_4d47796171386446706e7652635577536c7a6c544e5f6e4a496843,Colruyt,Herentals,SUPERMARKET,51.1804452,4.8329995,False,,,
2026-06-28T09:40:33.827745+00:00,ven_6f7963595561722d49436a52635577536c44566d6432644a496843,Lidl,Herentals,SUPERMARKET,51.17956,4.83662,False,,,
2026-06-28T09:40:33.827745+00:00,ven_496d5a3231313065434c4a5263557753787a65624c30354a496843,Delhaize Herentals,Herentals,SUPERMARKET,51.1777125,4.8361567,True,15,70,-55
2026-06-28T09:40:33.827745+00:00,ven_733968684f505a7432556e5263557753746a70535757364a496843,Coffee & Sweets,Herentals,BREAKFAST_RESTAURANT,51.1768238,4.8334178,False,,,
2026-06-28T09:40:33.827745+00:00,ven_5556595f6a317a383872655263557753467850386879714a496843,McDonald's,Herentals,FAST_FOOD,51.1775703,4.8498434,True,10,25,-15
2026-06-28T09:40:33.827745+00:00,ven_6b6d636e55315539454b6b52635577537454673167526b4a496843,Carrefour Market Herentals,Herentals,SUPERMARKET,51.1708422,4.8346631,True,25,95,-70
2026-06-28T09:40:33.827745+00:00,ven_595a766d4c6a7058554641526330776c5f634f5953586e4a496843,Antverpia - Mechelen,Mechelen,CAFE,51.025177,4.4763284,True,55,40,15
2026-06-28T09:40:33.827745+00:00,ven_49654576387a7549752d4c526330776b6e552d384f31744a496843,Sima Supermarket,Mechelen,GROCERY,51.0311163,4.494569,False,,,
2026-06-28T09:40:33.827745+00:00,ven_7743663138717049544845526330776c6a63577468536d4a496843,KUUB,Mechelen,BEER,51.0287722,4.4771761,True,45,20,25
2026-06-28T09:40:33.827745+00:00,ven_514564675944475941556a526330776c447332714e7a6c4a496843,Bio-Planet Mechelen,Mechelen,SUPERMARKET,51.0294781,4.4681674,False,,,
2026-06-28T09:40:33.827745+00:00,ven_6737487775395a534a4163526330776c5051772d7133534a496843,Albert Heijn - XL Mechelen,Mechelen,SUPERMARKET,51.0389836,4.4616372,True,25,40,-15
2026-06-28T09:40:33.827745+00:00,ven_4132445478366431467567526330776c723837515363714a496843,D’Hanekeef Café,Mechelen,CAFE,51.0288269,4.4853303,True,20,50,-30
2026-06-28T09:40:33.827745+00:00,ven_3866784663684f6d724142526330776c4441567a457a6f4a496843,Brasserie Mavue,Mechelen,RESTAURANT,51.0229446,4.4820301,False,,,
2026-06-28T09:40:33.827745+00:00,ven_6734727051584452726458526330776b7230636e3236584a496843,Kruidtuin Mechelen,Mechelen,PARK,51.0233971,4.4854511,True,20,50,-30
2026-06-28T09:40:33.827745+00:00,ven_594e746b55567851727442526330776c6a6d51615778664a496843,Mimi,Mechelen,COFFEE,51.0233542,4.4821945,False,,,
2026-06-28T09:40:33.827745+00:00,ven_7344392d3535754d727137526330776c446f52706b374b4a496843,Lidl,Mechelen,SUPERMARKET,51.04047,4.45942,False,,,
2026-06-28T09:40:33.827745+00:00,ven_5167474475307275703531526330776c6a4d55327751524a496843,Saint Rumbold's Cathedral,Mechelen,CHURCH,51.0288042,4.4777973,False,,,
2026-06-28T09:40:33.827745+00:00,ven_495f4949576a7a61746949526330776c6e3864704e375a4a496843,Grote Markt,Mechelen,OTHER,51.0281204,4.4805126,True,5,15,-10
2026-06-28T09:40:33.827745+00:00,ven_385758534945655963662d526330776c766e74776b77424a496843,Rosco Coffee & more,Mechelen,COFFEE,51.0273688,4.480965,False,,,
2026-06-28T09:40:33.827745+00:00,ven_5538515943727857676151526330776c6e38584d5277394a496843,HEMA,Mechelen,SHOPPING_CENTER,51.0267354,4.4808563,False,,,
2026-06-28T09:40:33.827745+00:00,ven_6f61526d2d515150797453526330776c543966666b64704a496843,Coffice,Mechelen,COFFEE,51.0266177,4.4787675,True,15,60,-45
2026-06-28T09:40:33.827745+00:00,ven_416e476435424652367563526330776c6e734c4e43586a4a496843,Torfs,Mechelen,SHOPPING,51.0263147,4.4785005,False,,,
2026-06-28T09:40:33.827745+00:00,ven_735a502d51636237764c74526330776c6e634a5056636d4a496843,Le Pain Quotidien,Mechelen,RESTAURANT,51.0265884,4.4787325,True,25,60,-35
2026-06-28T09:40:33.827745+00:00,ven_416f7a6f434d657a6d3474526330776c6638566a682d434a496843,Bakkerij Atlas,Mechelen,BAKERY,51.0386837,4.4799569,True,25,75,-50
2026-06-28T10:40:33.032644+00:00,ven_3439594f74754357745555526355775a5a4f535a482d754a496843,'t Hoekske,Heist-op-den-Berg,BEER,51.0753,4.727,True,35,90,-55
2026-06-28T10:40:33.032644+00:00,ven_3032585955325a44424645526355775a427444496a34364a496843,ALDI,Heist-op-den-Berg,SHOPPING,51.0697,4.7348,False,,,
2026-06-28T10:40:33.032644+00:00,ven_38326c7559424753424f2d526355775a3164754e4a615a4a496843,Staminee The Living,Heist-op-den-Berg,CAFE,51.0775,4.7214,True,5,80,-75
2026-06-28T10:40:33.032644+00:00,ven_776579784a6f697448492d526355775a5a4f4f784258524a496843,'t Pleintje,Heist-op-den-Berg,BEER,51.0749,4.727,True,25,95,-70
2026-06-28T10:40:33.032644+00:00,ven_51746135563255664b5271526355775a78746a2d7a546d4a496843,Theatercafé Het 3de Bedrijf,Heist-op-den-Berg,RESTAURANT,51.0761,4.7174,True,15,55,-40
2026-06-28T10:40:33.032644+00:00,ven_55456c466e72456b786747526355775a786437364633504a496843,Punch,Heist-op-den-Berg,RESTAURANT,51.0759,4.7183,True,35,85,-50
2026-06-28T10:40:33.032644+00:00,ven_7764476568304264307061526355775a314e667a5952314a496843,Domino's,Heist-op-den-Berg,PIZZA_RESTAURANT,51.0761,4.723,True,65,35,30
2026-06-28T10:40:33.032644+00:00,ven_6b3979673436346d627131526355775a78456d7274367a4a496843,Belchicken,Heist-op-den-Berg,FAST_FOOD,51.0764,4.7208,True,20,40,-20
2026-06-28T10:40:33.032644+00:00,ven_457334345570636c34616b526355775a78395a4f5253694a496843,Carrefour market,Heist-op-den-Berg,SUPERMARKET,51.077,4.7186,True,20,60,-40
2026-06-28T10:40:33.032644+00:00,ven_675175417454594e4d5464526355775a642d6c327a35344a496843,Hema,Heist-op-den-Berg,SHOPPING_CENTER,51.0752,4.7259,False,,,
2026-06-28T10:40:33.032644+00:00,ven_63584a33535a386876304152634578434944753752634e4a496843,Carré Confituur,Brecht,BREAKFAST_RESTAURANT,51.3509098,4.6430454,False,,,
2026-06-28T10:40:33.032644+00:00,ven_6f686f63526b39454a527a52635577535a6b62355f586d4a496843,De Repertoire,Herentals,RESTAURANT,51.1886606,4.8331029,False,,,
2026-06-28T10:40:33.032644+00:00,ven_4d47796171386446706e7652635577536c7a6c544e5f6e4a496843,Colruyt,Herentals,SUPERMARKET,51.1804452,4.8329995,False,,,
2026-06-28T10:40:33.032644+00:00,ven_6f7963595561722d49436a52635577536c44566d6432644a496843,Lidl,Herentals,SUPERMARKET,51.17956,4.83662,False,,,
2026-06-28T10:40:33.032644+00:00,ven_496d5a3231313065434c4a5263557753787a65624c30354a496843,Delhaize Herentals,Herentals,SUPERMARKET,51.1777125,4.8361567,True,15,50,-35
2026-06-28T10:40:33.032644+00:00,ven_733968684f505a7432556e5263557753746a70535757364a496843,Coffee & Sweets,Herentals,BREAKFAST_RESTAURANT,51.1768238,4.8334178,False,,,
2026-06-28T10:40:33.032644+00:00,ven_5556595f6a317a383872655263557753467850386879714a496843,McDonald's,Herentals,FAST_FOOD,51.1775703,4.8498434,True,10,40,-30
2026-06-28T10:40:33.032644+00:00,ven_6b6d636e55315539454b6b52635577537454673167526b4a496843,Carrefour Market Herentals,Herentals,SUPERMARKET,51.1708422,4.8346631,True,25,100,-75
2026-06-28T10:40:33.032644+00:00,ven_595a766d4c6a7058554641526330776c5f634f5953586e4a496843,Antverpia - Mechelen,Mechelen,CAFE,51.025177,4.4763284,True,55,60,-5
2026-06-28T10:40:33.032644+00:00,ven_49654576387a7549752d4c526330776b6e552d384f31744a496843,Sima Supermarket,Mechelen,GROCERY,51.0311163,4.494569,False,,,
2026-06-28T10:40:33.032644+00:00,ven_7743663138717049544845526330776c6a63577468536d4a496843,KUUB,Mechelen,BEER,51.0287722,4.4771761,True,45,30,15
2026-06-28T10:40:33.032644+00:00,ven_514564675944475941556a526330776c447332714e7a6c4a496843,Bio-Planet Mechelen,Mechelen,SUPERMARKET,51.0294781,4.4681674,False,,,
2026-06-28T10:40:33.032644+00:00,ven_6737487775395a534a4163526330776c5051772d7133534a496843,Albert Heijn - XL Mechelen,Mechelen,SUPERMARKET,51.0389836,4.4616372,True,25,0,25
2026-06-28T10:40:33.032644+00:00,ven_4132445478366431467567526330776c723837515363714a496843,D’Hanekeef Café,Mechelen,CAFE,51.0288269,4.4853303,True,20,45,-25
2026-06-28T10:40:33.032644+00:00,ven_3866784663684f6d724142526330776c4441567a457a6f4a496843,Brasserie Mavue,Mechelen,RESTAURANT,51.0229446,4.4820301,False,,,
2026-06-28T10:40:33.032644+00:00,ven_6734727051584452726458526330776b7230636e3236584a496843,Kruidtuin Mechelen,Mechelen,PARK,51.0233971,4.4854511,True,20,60,-40
2026-06-28T10:40:33.032644+00:00,ven_594e746b55567851727442526330776c6a6d51615778664a496843,Mimi,Mechelen,COFFEE,51.0233542,4.4821945,False,,,
2026-06-28T10:40:33.032644+00:00,ven_7344392d3535754d727137526330776c446f52706b374b4a496843,Lidl,Mechelen,SUPERMARKET,51.04047,4.45942,False,,,
2026-06-28T10:40:33.032644+00:00,ven_5167474475307275703531526330776c6a4d55327751524a496843,Saint Rumbold's Cathedral,Mechelen,CHURCH,51.0288042,4.4777973,False,,,
2026-06-28T10:40:33.032644+00:00,ven_495f4949576a7a61746949526330776c6e3864704e375a4a496843,Grote Markt,Mechelen,OTHER,51.0281204,4.4805126,True,5,25,-20
2026-06-28T10:40:33.032644+00:00,ven_385758534945655963662d526330776c766e74776b77424a496843,Rosco Coffee & more,Mechelen,COFFEE,51.0273688,4.480965,False,,,
2026-06-28T10:40:33.032644+00:00,ven_5538515943727857676151526330776c6e38584d5277394a496843,HEMA,Mechelen,SHOPPING_CENTER,51.0267354,4.4808563,False,,,
2026-06-28T10:40:33.032644+00:00,ven_6f61526d2d515150797453526330776c543966666b64704a496843,Coffice,Mechelen,COFFEE,51.0266177,4.4787675,True,15,65,-50
2026-06-28T10:40:33.032644+00:00,ven_416e476435424652367563526330776c6e734c4e43586a4a496843,Torfs,Mechelen,SHOPPING,51.0263147,4.4785005,False,,,
2026-06-28T10:40:33.032644+00:00,ven_735a502d51636237764c74526330776c6e634a5056636d4a496843,Le Pain Quotidien,Mechelen,RESTAURANT,51.0265884,4.4787325,True,25,60,-35
2026-06-28T10:40:33.032644+00:00,ven_416f7a6f434d657a6d3474526330776c6638566a682d434a496843,Bakkerij Atlas,Mechelen,BAKERY,51.0386837,4.4799569,True,25,85,-60
2026-06-28T11:40:32.991182+00:00,ven_3439594f74754357745555526355775a5a4f535a482d754a496843,'t Hoekske,Heist-op-den-Berg,BEER,51.0753,4.727,True,35,90,-55
2026-06-28T11:40:32.991182+00:00,ven_3032585955325a44424645526355775a427444496a34364a496843,ALDI,Heist-op-den-Berg,SHOPPING,51.0697,4.7348,False,,,
2026-06-28T11:40:32.991182+00:00,ven_38326c7559424753424f2d526355775a3164754e4a615a4a496843,Staminee The Living,Heist-op-den-Berg,CAFE,51.0775,4.7214,True,5,50,-45
2026-06-28T11:40:32.991182+00:00,ven_776579784a6f697448492d526355775a5a4f4f784258524a496843,'t Pleintje,Heist-op-den-Berg,BEER,51.0749,4.727,True,25,75,-50
2026-06-28T11:40:32.991182+00:00,ven_51746135563255664b5271526355775a78746a2d7a546d4a496843,Theatercafé Het 3de Bedrijf,Heist-op-den-Berg,RESTAURANT,51.0761,4.7174,True,15,60,-45
2026-06-28T11:40:32.991182+00:00,ven_55456c466e72456b786747526355775a786437364633504a496843,Punch,Heist-op-den-Berg,RESTAURANT,51.0759,4.7183,True,35,100,-65
2026-06-28T11:40:32.991182+00:00,ven_7764476568304264307061526355775a314e667a5952314a496843,Domino's,Heist-op-den-Berg,PIZZA_RESTAURANT,51.0761,4.723,True,65,30,35
2026-06-28T11:40:32.991182+00:00,ven_6b3979673436346d627131526355775a78456d7274367a4a496843,Belchicken,Heist-op-den-Berg,FAST_FOOD,51.0764,4.7208,True,20,70,-50
2026-06-28T11:40:32.991182+00:00,ven_457334345570636c34616b526355775a78395a4f5253694a496843,Carrefour market,Heist-op-den-Berg,SUPERMARKET,51.077,4.7186,True,20,55,-35
2026-06-28T11:40:32.991182+00:00,ven_675175417454594e4d5464526355775a642d6c327a35344a496843,Hema,Heist-op-den-Berg,SHOPPING_CENTER,51.0752,4.7259,False,,,
2026-06-28T11:40:32.991182+00:00,ven_63584a33535a386876304152634578434944753752634e4a496843,Carré Confituur,Brecht,BREAKFAST_RESTAURANT,51.3509098,4.6430454,False,,,
2026-06-28T11:40:32.991182+00:00,ven_6f686f63526b39454a527a52635577535a6b62355f586d4a496843,De Repertoire,Herentals,RESTAURANT,51.1886606,4.8331029,False,,,
2026-06-28T11:40:32.991182+00:00,ven_4d47796171386446706e7652635577536c7a6c544e5f6e4a496843,Colruyt,Herentals,SUPERMARKET,51.1804452,4.8329995,False,,,
2026-06-28T11:40:32.991182+00:00,ven_6f7963595561722d49436a52635577536c44566d6432644a496843,Lidl,Herentals,SUPERMARKET,51.17956,4.83662,False,,,
2026-06-28T11:40:32.991182+00:00,ven_496d5a3231313065434c4a5263557753787a65624c30354a496843,Delhaize Herentals,Herentals,SUPERMARKET,51.1777125,4.8361567,True,15,35,-20
2026-06-28T11:40:32.991182+00:00,ven_733968684f505a7432556e5263557753746a70535757364a496843,Coffee & Sweets,Herentals,BREAKFAST_RESTAURANT,51.1768238,4.8334178,False,,,
2026-06-28T11:40:32.991182+00:00,ven_5556595f6a317a383872655263557753467850386879714a496843,McDonald's,Herentals,FAST_FOOD,51.1775703,4.8498434,True,10,45,-35
2026-06-28T11:40:32.991182+00:00,ven_6b6d636e55315539454b6b52635577537454673167526b4a496843,Carrefour Market Herentals,Herentals,SUPERMARKET,51.1708422,4.8346631,True,25,95,-70
2026-06-28T11:40:32.991182+00:00,ven_595a766d4c6a7058554641526330776c5f634f5953586e4a496843,Antverpia - Mechelen,Mechelen,CAFE,51.025177,4.4763284,True,55,70,-15
2026-06-28T11:40:32.991182+00:00,ven_49654576387a7549752d4c526330776b6e552d384f31744a496843,Sima Supermarket,Mechelen,GROCERY,51.0311163,4.494569,False,,,
2026-06-28T11:40:32.991182+00:00,ven_7743663138717049544845526330776c6a63577468536d4a496843,KUUB,Mechelen,BEER,51.0287722,4.4771761,True,45,35,10
2026-06-28T11:40:32.991182+00:00,ven_514564675944475941556a526330776c447332714e7a6c4a496843,Bio-Planet Mechelen,Mechelen,SUPERMARKET,51.0294781,4.4681674,False,,,
2026-06-28T11:40:32.991182+00:00,ven_6737487775395a534a4163526330776c5051772d7133534a496843,Albert Heijn - XL Mechelen,Mechelen,SUPERMARKET,51.0389836,4.4616372,True,25,0,25
2026-06-28T11:40:32.991182+00:00,ven_4132445478366431467567526330776c723837515363714a496843,D’Hanekeef Café,Mechelen,CAFE,51.0288269,4.4853303,True,20,35,-15
2026-06-28T11:40:32.991182+00:00,ven_3866784663684f6d724142526330776c4441567a457a6f4a496843,Brasserie Mavue,Mechelen,RESTAURANT,51.0229446,4.4820301,False,,,
2026-06-28T11:40:32.991182+00:00,ven_6734727051584452726458526330776b7230636e3236584a496843,Kruidtuin Mechelen,Mechelen,PARK,51.0233971,4.4854511,True,20,70,-50
2026-06-28T11:40:32.991182+00:00,ven_594e746b55567851727442526330776c6a6d51615778664a496843,Mimi,Mechelen,COFFEE,51.0233542,4.4821945,False,,,
2026-06-28T11:40:32.991182+00:00,ven_7344392d3535754d727137526330776c446f52706b374b4a496843,Lidl,Mechelen,SUPERMARKET,51.04047,4.45942,False,,,
2026-06-28T11:40:32.991182+00:00,ven_5167474475307275703531526330776c6a4d55327751524a496843,Saint Rumbold's Cathedral,Mechelen,CHURCH,51.0288042,4.4777973,True,95,80,15
2026-06-28T11:40:32.991182+00:00,ven_495f4949576a7a61746949526330776c6e3864704e375a4a496843,Grote Markt,Mechelen,OTHER,51.0281204,4.4805126,True,5,30,-25
2026-06-28T11:40:32.991182+00:00,ven_385758534945655963662d526330776c766e74776b77424a496843,Rosco Coffee & more,Mechelen,COFFEE,51.0273688,4.480965,False,,,
2026-06-28T11:40:32.991182+00:00,ven_5538515943727857676151526330776c6e38584d5277394a496843,HEMA,Mechelen,SHOPPING_CENTER,51.0267354,4.4808563,False,,,
2026-06-28T11:40:32.991182+00:00,ven_6f61526d2d515150797453526330776c543966666b64704a496843,Coffice,Mechelen,COFFEE,51.0266177,4.4787675,True,15,60,-45
2026-06-28T11:40:32.991182+00:00,ven_416e476435424652367563526330776c6e734c4e43586a4a496843,Torfs,Mechelen,SHOPPING,51.0263147,4.4785005,False,,,
2026-06-28T11:40:32.991182+00:00,ven_735a502d51636237764c74526330776c6e634a5056636d4a496843,Le Pain Quotidien,Mechelen,RESTAURANT,51.0265884,4.4787325,True,25,60,-35
2026-06-28T11:40:32.991182+00:00,ven_416f7a6f434d657a6d3474526330776c6638566a682d434a496843,Bakkerij Atlas,Mechelen,BAKERY,51.0386837,4.4799569,True,25,90,-65
2026-06-28T12:40:33.976301+00:00,ven_3439594f74754357745555526355775a5a4f535a482d754a496843,'t Hoekske,Heist-op-den-Berg,BEER,51.0753,4.727,True,35,90,-55
2026-06-28T12:40:33.976301+00:00,ven_3032585955325a44424645526355775a427444496a34364a496843,ALDI,Heist-op-den-Berg,SHOPPING,51.0697,4.7348,False,,,
2026-06-28T12:40:33.976301+00:00,ven_38326c7559424753424f2d526355775a3164754e4a615a4a496843,Staminee The Living,Heist-op-den-Berg,CAFE,51.0775,4.7214,True,5,25,-20
2026-06-28T12:40:33.976301+00:00,ven_776579784a6f697448492d526355775a5a4f4f784258524a496843,'t Pleintje,Heist-op-den-Berg,BEER,51.0749,4.727,True,25,65,-40
2026-06-28T12:40:33.976301+00:00,ven_51746135563255664b5271526355775a78746a2d7a546d4a496843,Theatercafé Het 3de Bedrijf,Heist-op-den-Berg,RESTAURANT,51.0761,4.7174,True,15,65,-50
2026-06-28T12:40:33.976301+00:00,ven_55456c466e72456b786747526355775a786437364633504a496843,Punch,Heist-op-den-Berg,RESTAURANT,51.0759,4.7183,True,35,100,-65
2026-06-28T12:40:33.976301+00:00,ven_7764476568304264307061526355775a314e667a5952314a496843,Domino's,Heist-op-den-Berg,PIZZA_RESTAURANT,51.0761,4.723,True,65,35,30
2026-06-28T12:40:33.976301+00:00,ven_6b3979673436346d627131526355775a78456d7274367a4a496843,Belchicken,Heist-op-den-Berg,FAST_FOOD,51.0764,4.7208,True,20,90,-70
2026-06-28T12:40:33.976301+00:00,ven_457334345570636c34616b526355775a78395a4f5253694a496843,Carrefour market,Heist-op-den-Berg,SUPERMARKET,51.077,4.7186,True,20,55,-35
2026-06-28T12:40:33.976301+00:00,ven_675175417454594e4d5464526355775a642d6c327a35344a496843,Hema,Heist-op-den-Berg,SHOPPING_CENTER,51.0752,4.7259,False,,,
2026-06-28T12:40:33.976301+00:00,ven_63584a33535a386876304152634578434944753752634e4a496843,Carré Confituur,Brecht,BREAKFAST_RESTAURANT,51.3509098,4.6430454,False,,,
2026-06-28T12:40:33.976301+00:00,ven_6f686f63526b39454a527a52635577535a6b62355f586d4a496843,De Repertoire,Herentals,RESTAURANT,51.1886606,4.8331029,False,,,
2026-06-28T12:40:33.976301+00:00,ven_4d47796171386446706e7652635577536c7a6c544e5f6e4a496843,Colruyt,Herentals,SUPERMARKET,51.1804452,4.8329995,False,,,
2026-06-28T12:40:33.976301+00:00,ven_6f7963595561722d49436a52635577536c44566d6432644a496843,Lidl,Herentals,SUPERMARKET,51.17956,4.83662,False,,,
2026-06-28T12:40:33.976301+00:00,ven_496d5a3231313065434c4a5263557753787a65624c30354a496843,Delhaize Herentals,Herentals,SUPERMARKET,51.1777125,4.8361567,True,15,25,-10
2026-06-28T12:40:33.976301+00:00,ven_733968684f505a7432556e5263557753746a70535757364a496843,Coffee & Sweets,Herentals,BREAKFAST_RESTAURANT,51.1768238,4.8334178,False,,,
2026-06-28T12:40:33.976301+00:00,ven_5556595f6a317a383872655263557753467850386879714a496843,McDonald's,Herentals,FAST_FOOD,51.1775703,4.8498434,True,10,50,-40
2026-06-28T12:40:33.976301+00:00,ven_6b6d636e55315539454b6b52635577537454673167526b4a496843,Carrefour Market Herentals,Herentals,SUPERMARKET,51.1708422,4.8346631,True,25,85,-60
2026-06-28T12:40:33.976301+00:00,ven_595a766d4c6a7058554641526330776c5f634f5953586e4a496843,Antverpia - Mechelen,Mechelen,CAFE,51.025177,4.4763284,True,55,80,-25
2026-06-28T12:40:33.976301+00:00,ven_49654576387a7549752d4c526330776b6e552d384f31744a496843,Sima Supermarket,Mechelen,GROCERY,51.0311163,4.494569,False,,,
2026-06-28T12:40:33.976301+00:00,ven_7743663138717049544845526330776c6a63577468536d4a496843,KUUB,Mechelen,BEER,51.0287722,4.4771761,True,45,35,10
2026-06-28T12:40:33.976301+00:00,ven_514564675944475941556a526330776c447332714e7a6c4a496843,Bio-Planet Mechelen,Mechelen,SUPERMARKET,51.0294781,4.4681674,False,,,
2026-06-28T12:40:33.976301+00:00,ven_6737487775395a534a4163526330776c5051772d7133534a496843,Albert Heijn - XL Mechelen,Mechelen,SUPERMARKET,51.0389836,4.4616372,True,25,0,25
2026-06-28T12:40:33.976301+00:00,ven_4132445478366431467567526330776c723837515363714a496843,D’Hanekeef Café,Mechelen,CAFE,51.0288269,4.4853303,True,20,40,-20
2026-06-28T12:40:33.976301+00:00,ven_3866784663684f6d724142526330776c4441567a457a6f4a496843,Brasserie Mavue,Mechelen,RESTAURANT,51.0229446,4.4820301,False,,,
2026-06-28T12:40:33.976301+00:00,ven_6734727051584452726458526330776b7230636e3236584a496843,Kruidtuin Mechelen,Mechelen,PARK,51.0233971,4.4854511,True,20,90,-70
2026-06-28T12:40:33.976301+00:00,ven_594e746b55567851727442526330776c6a6d51615778664a496843,Mimi,Mechelen,COFFEE,51.0233542,4.4821945,False,,,
2026-06-28T12:40:33.976301+00:00,ven_7344392d3535754d727137526330776c446f52706b374b4a496843,Lidl,Mechelen,SUPERMARKET,51.04047,4.45942,False,,,
2026-06-28T12:40:33.976301+00:00,ven_5167474475307275703531526330776c6a4d55327751524a496843,Saint Rumbold's Cathedral,Mechelen,CHURCH,51.0288042,4.4777973,True,95,95,0
2026-06-28T12:40:33.976301+00:00,ven_495f4949576a7a61746949526330776c6e3864704e375a4a496843,Grote Markt,Mechelen,OTHER,51.0281204,4.4805126,True,5,35,-30
2026-06-28T12:40:33.976301+00:00,ven_5538515943727857676151526330776c6e38584d5277394a496843,HEMA,Mechelen,SHOPPING_CENTER,51.0267354,4.4808563,False,,,
2026-06-28T12:40:33.976301+00:00,ven_6f61526d2d515150797453526330776c543966666b64704a496843,Coffice,Mechelen,COFFEE,51.0266177,4.4787675,True,15,65,-50
2026-06-28T12:40:33.976301+00:00,ven_416e476435424652367563526330776c6e734c4e43586a4a496843,Torfs,Mechelen,SHOPPING,51.0263147,4.4785005,False,,,
2026-06-28T12:40:33.976301+00:00,ven_735a502d51636237764c74526330776c6e634a5056636d4a496843,Le Pain Quotidien,Mechelen,RESTAURANT,51.0265884,4.4787325,True,25,75,-50
2026-06-28T12:40:33.976301+00:00,ven_416f7a6f434d657a6d3474526330776c6638566a682d434a496843,Bakkerij Atlas,Mechelen,BAKERY,51.0386837,4.4799569,True,25,90,-65
